timestamp,system_price_jpy_kwh,hokkaido_price_jpy_kwh,tohoku_price_jpy_kwh,tokyo_price_jpy_kwh,chubu_price_jpy_kwh,hokuriku_price_jpy_kwh,kansai_price_jpy_kwh,chugoku_price_jpy_kwh,shikoku_price_jpy_kwh,kyushu_price_jpy_kwh,contract_volume_kwh,sell_bid_volume_kwh,buy_bid_volume_kwh,system_price_jpy_mwh,hokkaido_price_jpy_mwh,tohoku_price_jpy_mwh,tokyo_price_jpy_mwh,chubu_price_jpy_mwh,hokuriku_price_jpy_mwh,kansai_price_jpy_mwh,chugoku_price_jpy_mwh,shikoku_price_jpy_mwh,kyushu_price_jpy_mwh
2025-10-03 07:30:00,10.0,6.12,6.12,10.48,8.93,8.93,8.93,8.93,6.49,8.93,15093000,24377600,23822150,10000.0,6120.0,6120.0,10480.0,8930.0,8930.0,8930.0,8930.0,6490.0,8930.0
2025-10-03 08:00:00,10.24,5.01,5.01,10.32,10.32,10.32,10.32,10.32,6.57,10.32,16938050,26245500,25428400,10240.0,5010.0,5010.0,10320.0,10320.0,10320.0,10320.0,10320.0,6570.0,10320.0
2025-10-03 08:30:00,10.72,5.01,5.01,10.74,10.74,10.74,10.74,10.74,9.5,10.74,17651450,26560600,26890100,10720.0,5010.0,5010.0,10740.0,10740.0,10740.0,10740.0,10740.0,9500.0,10740.0
2025-10-03 09:00:00,11.19,5.01,5.01,11.98,11.98,11.98,11.98,11.98,5.0,11.98,18739100,26844350,27960650,11190.0,5010.0,5010.0,11980.0,11980.0,11980.0,11980.0,11980.0,5000.0,11980.0
2025-10-03 09:30:00,11.16,3.01,3.01,12.07,12.07,12.07,12.07,12.07,8.0,12.07,19282650,27488000,28513300,11160.0,3010.0,3010.0,12070.0,12070.0,12070.0,12070.0,12070.0,8000.0,12070.0
2025-10-03 10:00:00,10.92,2.01,2.01,11.98,11.98,11.98,11.98,11.98,8.33,11.98,19499850,27889600,28777350,10920.0,2009.9999999999998,2009.9999999999998,11980.0,11980.0,11980.0,11980.0,11980.0,8330.0,11980.0
2025-10-03 10:30:00,10.94,3.0,3.0,12.11,12.11,12.11,12.11,12.11,9.5,12.11,19664100,27817150,29025850,10940.0,3000.0,3000.0,12110.0,12110.0,12110.0,12110.0,12110.0,9500.0,12110.0
2025-10-03 11:00:00,11.11,3.0,3.0,15.0,15.0,15.0,15.0,15.0,9.5,15.0,19834500,27518200,29607600,11110.0,3000.0,3000.0,15000.0,15000.0,15000.0,15000.0,15000.0,9500.0,15000.0
2025-10-03 11:30:00,11.46,3.0,3.0,15.26,15.26,15.26,15.26,15.26,9.5,15.26,19943250,27342700,29459450,11460.0,3000.0,3000.0,15260.0,15260.0,15260.0,15260.0,15260.0,9500.0,15260.0
2025-10-03 12:00:00,10.94,2.01,2.01,15.26,15.26,15.26,15.26,15.26,15.26,15.26,19580800,27514750,28755600,10940.0,2009.9999999999998,2009.9999999999998,15260.0,15260.0,15260.0,15260.0,15260.0,15260.0,15260.0
2025-10-03 12:30:00,11.06,2.01,2.01,15.38,15.38,15.38,15.38,15.38,15.38,15.38,19337100,26847950,28417650,11060.0,2009.9999999999998,2009.9999999999998,15380.0,15380.0,15380.0,15380.0,15380.0,15380.0,15380.0
2025-10-03 13:00:00,13.18,3.0,3.0,15.38,15.51,15.51,15.51,15.51,15.51,15.51,19425850,26040450,28371150,13180.0,3000.0,3000.0,15380.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0
2025-10-03 13:30:00,14.0,4.01,4.01,14.8,15.51,15.51,15.51,15.51,15.51,15.51,18383850,23811450,27484650,14000.0,4010.0,4010.0,14800.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0
2025-10-03 14:00:00,14.19,5.0,5.0,15.29,17.34,17.34,17.34,17.34,17.34,17.34,18045250,23112100,26773150,14190.0,5000.0,5000.0,15290.0,17340.0,17340.0,17340.0,17340.0,17340.0,17340.0
2025-10-03 14:30:00,14.88,6.96,6.96,15.51,15.51,15.51,15.51,15.51,15.51,15.51,17807800,22135050,26392200,14880.0,6960.0,6960.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0
2025-10-03 15:00:00,15.44,10.01,10.4,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17091200,21085050,25337500,15440.0,10010.0,10400.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0
2025-10-03 15:30:00,15.51,13.51,13.51,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16495300,20625950,25264100,15510.0,13510.0,13510.0,16250.0,16250.0,16250.0,16250.0,16250.0,16250.0,16250.0
2025-10-03 16:00:00,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,5.0,15.51,17423500,20758300,25417850,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,5000.0,15510.0
2025-10-03 16:30:00,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,11.83,15.51,16804650,20202550,25448750,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,11830.0,15510.0
2025-10-03 17:00:00,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,11.83,15.51,16636000,20245900,24988400,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,11830.0,15510.0
2025-10-03 17:30:00,15.51,15.51,15.51,15.51,15.51,15.51,15.51,15.51,10.5,15.51,16478350,20344600,24654650,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,15510.0,10500.0,15510.0
2025-10-03 18:00:00,15.35,15.2,15.2,15.2,15.2,15.2,15.2,15.2,8.43,15.2,16580550,20841700,24269750,15350.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,15200.0,8430.0,15200.0
2025-10-03 18:30:00,15.35,15.21,15.21,15.21,15.21,15.21,15.21,15.21,11.83,15.21,16275600,20962000,24011650,15350.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,15210.0,11830.0,15210.0
2025-10-03 19:00:00,14.19,14.19,14.19,14.19,14.19,14.19,14.19,14.19,8.33,14.19,15941200,21175950,23679850,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,8330.0,14190.0
2025-10-03 19:30:00,14.19,14.19,14.19,14.19,14.19,14.19,14.19,14.19,6.6,14.19,15362400,20987250,23216600,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,6600.0,14190.0
2025-10-03 20:00:00,14.19,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,14600950,20823500,22802100,14190.0,15150.0,15150.0,15150.0,15150.0,15150.0,15150.0,15150.0,15150.0,15150.0
2025-10-03 20:30:00,12.0,14.19,14.19,14.19,14.19,14.19,14.19,14.19,14.19,14.19,14392200,21219050,22438500,12000.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0,14190.0
2025-10-03 21:00:00,11.65,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,14211350,21852050,22221950,11650.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0
2025-10-03 21:30:00,11.41,11.68,11.68,11.68,11.68,11.68,11.68,11.68,11.68,11.68,13918550,22359000,22298650,11410.0,11680.0,11680.0,11680.0,11680.0,11680.0,11680.0,11680.0,11680.0,11680.0
2025-10-03 22:00:00,11.5,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,13937350,22258600,22938600,11500.0,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0,11950.0
2025-10-03 22:30:00,10.99,12.25,12.25,12.25,11.35,11.35,11.35,11.35,11.35,11.35,13680650,22493800,22405500,10990.0,12250.0,12250.0,12250.0,11350.0,11350.0,11350.0,11350.0,11350.0,11350.0
2025-10-03 23:00:00,10.89,11.48,11.48,11.48,10.93,10.93,10.93,10.93,10.93,10.93,13649900,22476300,21848000,10890.0,11480.0,11480.0,11480.0,10930.0,10930.0,10930.0,10930.0,10930.0,10930.0
2025-10-03 23:30:00,10.5,11.11,11.11,11.11,10.0,10.0,10.0,10.0,10.0,10.0,13731850,22230750,20967450,10500.0,11110.0,11110.0,11110.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
2025-10-04 00:00:00,11.78,14.27,14.27,14.27,11.02,11.02,11.02,11.02,11.02,11.02,14474600,21800650,22396950,11780.0,14270.0,14270.0,14270.0,11020.0,11020.0,11020.0,11020.0,11020.0,11020.0
2025-10-04 00:30:00,10.94,11.78,11.78,11.78,11.0,10.43,10.43,10.43,6.58,10.43,14246500,23020300,22319950,10940.0,11780.0,11780.0,11780.0,11000.0,10430.0,10430.0,10430.0,6580.0,10430.0
2025-10-04 01:00:00,10.76,11.09,11.09,11.09,9.5,9.06,9.06,9.06,6.44,9.06,14019400,23400950,22360850,10760.0,11090.0,11090.0,11090.0,9500.0,9060.0,9060.0,9060.0,6440.0,9060.0
2025-10-04 01:30:00,10.43,11.01,11.01,11.01,8.8,8.8,8.8,8.8,6.43,8.8,14136400,23715700,22438450,10430.0,11010.0,11010.0,11010.0,8800.0,8800.0,8800.0,8800.0,6430.0,8800.0
2025-10-04 02:00:00,10.43,11.04,11.04,11.04,8.8,8.8,8.8,8.8,6.43,8.8,13934300,23655800,22337800,10430.0,11040.0,11040.0,11040.0,8800.0,8800.0,8800.0,8800.0,6430.0,8800.0
2025-10-04 02:30:00,10.65,11.01,11.01,11.01,9.31,9.31,9.31,9.31,6.46,9.31,13813400,23556800,22414150,10650.0,11010.0,11010.0,11010.0,9310.0,9310.0,9310.0,9310.0,6460.0,9310.0
2025-10-04 03:00:00,10.89,11.48,11.48,11.48,10.0,10.0,10.0,10.0,6.54,10.0,13858800,23316650,22639650,10890.0,11480.0,11480.0,11480.0,10000.0,10000.0,10000.0,10000.0,6540.0,10000.0
2025-10-04 03:30:00,10.76,11.62,11.62,11.62,10.28,10.28,10.28,10.28,3.0,10.28,13765300,23290300,22512850,10760.0,11620.0,11620.0,11620.0,10280.0,10280.0,10280.0,10280.0,3000.0,10280.0
2025-10-04 04:00:00,10.98,11.63,11.63,11.63,11.0,11.0,11.0,11.0,5.0,11.0,13773300,23167950,22399750,10980.0,11630.0,11630.0,11630.0,11000.0,11000.0,11000.0,11000.0,5000.0,11000.0
2025-10-04 04:30:00,11.16,11.9,11.9,11.9,11.16,11.16,11.16,11.16,6.47,11.16,13713200,23043850,22449500,11160.0,11900.0,11900.0,11900.0,11160.0,11160.0,11160.0,11160.0,6470.0,11160.0
2025-10-04 05:00:00,11.73,12.92,12.92,12.92,11.5,11.5,11.5,11.5,6.47,11.5,13108850,22335550,21955950,11730.0,12920.0,12920.0,12920.0,11500.0,11500.0,11500.0,11500.0,6470.0,11500.0
2025-10-04 05:30:00,11.32,11.72,11.72,11.72,11.16,11.16,11.16,11.16,6.44,11.16,13030950,22635400,21830550,11320.0,11720.0,11720.0,11720.0,11160.0,11160.0,11160.0,11160.0,6440.0,11160.0
2025-10-04 06:00:00,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,5.0,10.94,13354650,23221000,21922850,10940.0,10940.0,10940.0,10940.0,10940.0,10940.0,10940.0,10940.0,5000.0,10940.0
2025-10-04 06:30:00,10.35,10.4,10.4,10.4,10.0,10.0,10.0,10.0,6.82,10.0,13893750,24134900,22195150,10350.0,10400.0,10400.0,10400.0,10000.0,10000.0,10000.0,10000.0,6820.0,10000.0
2025-10-04 07:00:00,10.0,10.35,10.35,10.35,9.94,9.94,9.94,9.94,6.82,7.92,14570850,25290900,23027900,10000.0,10350.0,10350.0,10350.0,9940.0,9940.0,9940.0,9940.0,6820.0,7920.0
2025-10-04 07:30:00,9.67,7.09,8.0,10.29,9.31,9.31,9.31,9.31,8.33,7.72,14856400,26191700,23432050,9670.0,7090.0,8000.0,10290.0,9310.0,9310.0,9310.0,9310.0,8330.0,7720.0
2025-10-04 08:00:00,9.74,6.0,8.0,10.85,9.31,9.31,9.31,9.31,9.31,8.44,15269850,26925050,24187700,9740.0,6000.0,8000.0,10850.0,9310.0,9310.0,9310.0,9310.0,9310.0,8440.0
2025-10-04 08:30:00,10.03,3.0,6.95,10.97,10.43,10.43,10.43,10.43,10.43,8.35,15640400,27186250,24944100,10030.0,3000.0,6950.0,10970.0,10430.0,10430.0,10430.0,10430.0,10430.0,8350.0
2025-10-04 09:00:00,10.0,0.01,6.05,11.32,11.32,11.32,11.32,11.32,11.32,7.92,16104050,27473800,25467550,10000.0,10.0,6050.0,11320.0,11320.0,11320.0,11320.0,11320.0,11320.0,7920.0
2025-10-04 09:30:00,10.06,3.0,6.07,11.76,11.76,11.76,11.76,11.76,11.76,7.92,16628700,27865550,25881300,10060.0,3000.0,6070.0,11760.0,11760.0,11760.0,11760.0,11760.0,11760.0,7920.0
2025-10-04 10:00:00,9.67,0.01,6.05,11.9,10.3,10.3,10.3,10.3,10.3,7.72,16783800,28554150,25866450,9670.0,10.0,6050.0,11900.0,10300.0,10300.0,10300.0,10300.0,10300.0,7720.0
2025-10-04 10:30:00,9.67,0.01,6.14,11.49,10.0,10.0,10.0,10.0,10.0,7.72,16918350,28670650,25665900,9670.0,10.0,6140.0,11490.0,10000.0,10000.0,10000.0,10000.0,10000.0,7720.0
2025-10-04 11:00:00,9.31,0.01,6.24,10.9,10.33,10.33,10.33,10.33,10.33,7.72,16823450,27823400,25141300,9310.0,10.0,6240.0,10900.0,10330.0,10330.0,10330.0,10330.0,10330.0,7720.0
2025-10-04 11:30:00,9.06,0.01,6.24,10.85,10.32,10.32,10.32,10.32,10.32,7.72,16730950,27742650,24940550,9060.0,10.0,6240.0,10850.0,10320.0,10320.0,10320.0,10320.0,10320.0,7720.0
2025-10-04 12:00:00,8.44,0.01,6.45,10.65,9.13,9.13,9.13,9.13,5.0,7.72,16643850,27739600,24344000,8440.0,10.0,6450.0,10650.0,9130.0,9130.0,9130.0,9130.0,5000.0,7720.0
2025-10-04 12:30:00,8.56,0.01,8.26,10.77,9.72,9.72,9.72,9.72,9.72,7.72,16469000,27562450,24262950,8560.0,10.0,8260.0,10770.0,9720.0,9720.0,9720.0,9720.0,9720.0,7720.0
2025-10-04 13:00:00,9.67,0.02,10.85,10.85,10.33,10.33,10.33,10.33,10.33,7.72,16419250,27142200,24560600,9670.0,20.0,10850.0,10850.0,10330.0,10330.0,10330.0,10330.0,10330.0,7720.0
2025-10-04 13:30:00,10.0,6.0,10.98,10.98,10.43,10.43,10.43,10.43,5.0,7.72,16154200,26631700,23991100,10000.0,6000.0,10980.0,10980.0,10430.0,10430.0,10430.0,10430.0,5000.0,7720.0
2025-10-04 14:00:00,9.98,7.1,10.98,10.98,10.98,10.98,10.98,10.98,10.98,6.99,15926350,26260350,23689850,9980.0,7100.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,6990.0
2025-10-04 14:30:00,10.34,0.2,10.98,10.98,10.98,10.98,10.98,10.98,10.98,7.72,15609350,26067800,23251900,10340.0,200.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,10980.0,7720.0
2025-10-04 15:00:00,10.69,7.1,10.98,10.98,9.06,9.06,9.06,9.06,8.33,8.44,15101250,25302900,22202700,10690.0,7100.0,10980.0,10980.0,9060.0,9060.0,9060.0,9060.0,8330.0,8440.0
2025-10-04 15:30:00,11.2,7.76,11.2,11.2,11.08,11.08,11.08,11.08,6.78,11.08,14461300,24376050,22015800,11200.0,7760.0,11200.0,11200.0,11080.0,11080.0,11080.0,11080.0,6780.0,11080.0
2025-10-04 16:00:00,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,8.33,11.5,15047950,24557200,22313900,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,8330.0,11500.0
2025-10-04 16:30:00,11.55,11.69,11.69,11.69,11.55,11.55,11.55,11.55,10.0,11.55,14971000,23772850,22214350,11550.0,11690.0,11690.0,11690.0,11550.0,11550.0,11550.0,11550.0,10000.0,11550.0
2025-10-04 17:00:00,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,8.33,11.5,14831500,24699750,22116000,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,8330.0,11500.0
2025-10-04 17:30:00,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,14907850,24539450,22129900,11920.0,11920.0,11920.0,11920.0,11920.0,11920.0,11920.0,11920.0,11920.0,11920.0
2025-10-04 18:00:00,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,15064700,24481800,22335750,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0,13010.0
2025-10-04 18:30:00,12.52,12.52,12.52,12.52,12.52,12.52,12.52,12.52,12.52,12.52,15045950,25016850,22364750,12520.0,12520.0,12520.0,12520.0,12520.0,12520.0,12520.0,12520.0,12520.0,12520.0
2025-10-04 19:00:00,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,14819250,24372000,22268950,11930.0,11930.0,11930.0,11930.0,11930.0,11930.0,11930.0,11930.0,11930.0,11930.0
2025-10-04 19:30:00,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14582950,23844900,21988650,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
2025-10-04 20:00:00,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,14301200,23473300,21872700,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0,11590.0
2025-10-04 20:30:00,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.0,11.32,13998800,23137000,21458600,11320.0,11320.0,11320.0,11320.0,11320.0,11320.0,11320.0,11320.0,11000.0,11320.0
2025-10-04 21:00:00,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,9.0,11.2,13883150,23326150,21257600,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,9000.0,11200.0
2025-10-04 21:30:00,11.2,9.85,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,13853300,23561800,21283250,11200.0,9850.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
2025-10-04 22:00:00,11.12,9.93,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,13684650,23704700,21503850,11120.0,9930.0,11120.0,11120.0,11120.0,11120.0,11120.0,11120.0,11120.0,11120.0
2025-10-04 22:30:00,10.9,7.76,10.9,10.9,10.84,10.84,10.84,10.84,10.84,10.84,13921800,23978850,21100800,10900.0,7760.0,10900.0,10900.0,10840.0,10840.0,10840.0,10840.0,10840.0,10840.0
2025-10-04 23:00:00,10.9,7.76,10.97,10.97,10.0,10.0,10.0,10.0,10.0,10.0,13372700,22939850,20545200,10900.0,7760.0,10970.0,10970.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
2025-10-04 23:30:00,10.4,7.1,10.79,10.79,8.8,8.8,8.8,8.8,8.8,8.8,13691600,22749150,19879700,10400.0,7100.0,10790.0,10790.0,8800.0,8800.0,8800.0,8800.0,8800.0,8800.0
2025-10-05 00:00:00,10.17,7.69,10.29,10.29,10.22,10.22,10.22,10.22,10.22,10.22,13790000,21831650,20393050,10170.0,7690.0,10290.0,10290.0,10220.0,10220.0,10220.0,10220.0,10220.0,10220.0
2025-10-05 00:30:00,10.09,7.1,10.2,10.2,10.2,9.31,9.31,9.31,9.31,9.31,13732150,22936400,20471500,10090.0,7100.0,10200.0,10200.0,10200.0,9310.0,9310.0,9310.0,9310.0,9310.0
2025-10-05 01:00:00,10.09,7.66,10.23,10.23,10.23,8.78,8.78,8.78,8.78,8.78,13746450,23667400,21063100,10090.0,7660.0,10230.0,10230.0,10230.0,8780.0,8780.0,8780.0,8780.0,8780.0
2025-10-05 01:30:00,9.93,7.1,10.16,10.16,10.16,8.56,8.56,8.56,8.56,8.56,13789300,24135900,21019200,9930.0,7100.0,10160.0,10160.0,10160.0,8560.0,8560.0,8560.0,8560.0,8560.0
2025-10-05 02:00:00,9.91,7.1,10.17,10.17,10.17,8.55,8.55,8.55,8.55,8.44,13825650,24226150,20939200,9910.0,7100.0,10170.0,10170.0,10170.0,8550.0,8550.0,8550.0,8550.0,8440.0
2025-10-05 02:30:00,10.09,7.1,10.17,10.17,10.17,8.8,8.8,8.8,8.8,8.8,13741000,23952500,21058800,10090.0,7100.0,10170.0,10170.0,10170.0,8800.0,8800.0,8800.0,8800.0,8800.0
2025-10-05 03:00:00,10.13,7.1,10.29,10.29,10.0,9.31,9.31,9.31,9.31,9.31,13588850,23561100,21238750,10130.0,7100.0,10290.0,10290.0,10000.0,9310.0,9310.0,9310.0,9310.0,9310.0
2025-10-05 03:30:00,10.17,7.1,10.29,10.29,10.0,10.0,10.0,10.0,10.0,10.0,13487100,23362650,21287100,10170.0,7100.0,10290.0,10290.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
2025-10-05 04:00:00,10.39,7.77,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,13531900,23463950,21291350,10390.0,7770.0,10430.0,10430.0,10430.0,10430.0,10430.0,10430.0,10430.0,10430.0
2025-10-05 04:30:00,10.61,7.77,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,13413400,23307600,21318350,10610.0,7770.0,10610.0,10610.0,10610.0,10610.0,10610.0,10610.0,10610.0,10610.0
2025-10-05 05:00:00,10.94,7.77,10.94,10.94,10.94,10.85,10.85,10.85,10.85,10.85,12631550,22502250,20742050,10940.0,7770.0,10940.0,10940.0,10940.0,10850.0,10850.0,10850.0,10850.0,10850.0
2025-10-05 05:30:00,10.65,7.77,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,12738050,22704550,20720550,10650.0,7770.0,10650.0,10650.0,10650.0,10650.0,10650.0,10650.0,10650.0,10650.0
2025-10-05 06:00:00,10.35,7.09,10.35,10.35,10.35,10.27,10.27,10.27,10.27,10.27,12981400,24128900,20225350,10350.0,7090.0,10350.0,10350.0,10350.0,10270.0,10270.0,10270.0,10270.0,10270.0
2025-10-05 06:30:00,10.0,5.0,10.09,10.09,10.09,8.8,8.8,8.8,8.8,8.44,13437950,24849400,20383600,10000.0,5000.0,10090.0,10090.0,10090.0,8800.0,8800.0,8800.0,8800.0,8440.0
2025-10-05 07:00:00,8.8,4.25,9.5,9.5,9.5,9.0,9.0,9.0,6.82,7.72,14187300,26639300,20819600,8800.0,4250.0,9500.0,9500.0,9500.0,9000.0,9000.0,9000.0,6820.0,7720.0
2025-10-05 07:30:00,8.56,0.02,7.62,10.03,10.03,8.78,8.78,8.78,8.78,5.79,14920900,27797800,21421650,8560.0,20.0,7620.0,10030.0,10030.0,8780.0,8780.0,8780.0,8780.0,5790.0
2025-10-05 08:00:00,8.55,1.0,9.84,9.84,9.84,8.78,8.78,8.78,8.78,7.92,15423700,28620900,22010550,8550.0,1000.0,9840.0,9840.0,9840.0,8780.0,8780.0,8780.0,8780.0,7920.0
2025-10-05 08:30:00,7.92,0.01,9.5,9.5,9.5,8.56,8.56,8.56,8.56,7.72,16172400,29766350,22457350,7920.0,10.0,9500.0,9500.0,9500.0,8560.0,8560.0,8560.0,8560.0,7720.0
2025-10-05 09:00:00,7.92,0.01,8.15,9.44,9.44,8.8,8.8,8.8,8.8,7.49,16291250,30277900,23129700,7920.0,10.0,8150.0,9440.0,9440.0,8800.0,8800.0,8800.0,8800.0,7490.0
2025-10-05 09:30:00,7.92,0.01,6.05,9.8,9.8,8.8,8.8,8.8,8.8,7.49,16564850,30906500,23417900,7920.0,10.0,6050.0,9800.0,9800.0,8800.0,8800.0,8800.0,8800.0,7490.0
2025-10-05 10:00:00,7.72,0.01,6.05,9.77,9.77,8.56,8.56,8.56,8.56,6.55,16839550,31568850,23449400,7720.0,10.0,6050.0,9770.0,9770.0,8560.0,8560.0,8560.0,8560.0,6550.0
2025-10-05 10:30:00,7.72,0.01,6.05,10.09,10.09,8.55,8.55,8.55,8.55,5.5,17020350,31639550,23212700,7720.0,10.0,6050.0,10090.0,10090.0,8550.0,8550.0,8550.0,8550.0,5500.0
2025-10-05 11:00:00,7.49,0.01,6.07,10.09,10.09,6.76,6.76,6.76,6.76,5.01,17183000,31649100,23346100,7490.0,10.0,6070.0,10090.0,10090.0,6760.0,6760.0,6760.0,6760.0,5010.0
2025-10-05 11:30:00,7.09,0.01,8.6,9.91,9.91,6.82,6.82,6.82,6.82,5.01,17358400,31460900,23457450,7090.0,10.0,8600.0,9910.0,9910.0,6820.0,6820.0,6820.0,6820.0,5010.0
2025-10-05 12:00:00,7.0,0.01,8.54,10.03,10.03,6.82,6.82,6.82,6.82,5.01,17155250,31353200,23252450,7000.0,10.0,8540.0,10030.0,10030.0,6820.0,6820.0,6820.0,6820.0,5010.0
2025-10-05 12:30:00,7.49,0.01,9.84,9.84,7.27,7.27,7.27,7.27,7.27,5.64,17213150,30999400,23454700,7490.0,10.0,9840.0,9840.0,7270.0,7270.0,7270.0,7270.0,7270.0,5640.0
2025-10-05 13:00:00,8.12,3.0,10.09,10.09,10.09,8.55,8.55,8.55,8.55,5.79,17002450,30187000,23534600,8119.999999999999,3000.0,10090.0,10090.0,10090.0,8550.0,8550.0,8550.0,8550.0,5790.0
2025-10-05 13:30:00,9.5,7.09,10.35,10.35,9.9,8.78,8.78,8.78,8.78,5.79,16462650,29553650,23951000,9500.0,7090.0,10350.0,10350.0,9900.0,8780.0,8780.0,8780.0,8780.0,5790.0
2025-10-05 14:00:00,8.55,5.0,10.79,10.79,9.88,8.56,8.56,8.56,8.56,6.81,16138650,28797900,23376550,8550.0,5000.0,10790.0,10790.0,9880.0,8560.0,8560.0,8560.0,8560.0,6810.0
2025-10-05 14:30:00,9.83,7.09,11.27,11.27,11.27,9.31,9.31,9.31,9.31,7.72,15699550,27495550,23361450,9830.0,7090.0,11270.0,11270.0,11270.0,9310.0,9310.0,9310.0,9310.0,7720.0
2025-10-05 15:00:00,10.23,7.1,10.98,10.98,9.31,9.31,9.31,9.31,9.31,8.44,15068000,25657350,22453550,10230.0,7100.0,10980.0,10980.0,9310.0,9310.0,9310.0,9310.0,9310.0,8440.0
2025-10-05 15:30:00,10.76,7.77,13.01,13.01,9.31,9.31,9.31,9.31,9.31,9.31,14554300,24715600,22206950,10760.0,7770.0,13010.0,13010.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0
2025-10-05 16:00:00,11.1,14.8,14.8,14.8,10.4,10.4,10.4,10.4,6.73,10.4,15305000,24488250,22720750,11100.0,14800.0,14800.0,14800.0,10400.0,10400.0,10400.0,10400.0,6730.0,10400.0
2025-10-05 16:30:00,11.9,14.8,14.8,14.8,12.21,12.21,12.21,12.21,6.79,12.21,15241050,23770050,22652750,11900.0,14800.0,14800.0,14800.0,12210.0,12210.0,12210.0,12210.0,6790.0,12210.0
2025-10-05 17:00:00,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,7.01,12.3,15132650,23720900,22847900,12300.0,12300.0,12300.0,12300.0,12300.0,12300.0,12300.0,12300.0,7010.0,12300.0
2025-10-05 17:30:00,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66,15350200,22858100,23247800,13660.0,13660.0,13660.0,13660.0,13660.0,13660.0,13660.0,13660.0,13660.0,13660.0
2025-10-05 18:00:00,14.02,14.7,14.7,14.7,14.02,14.02,14.02,14.02,13.85,14.02,15477350,22323200,23129350,14020.0,14700.0,14700.0,14700.0,14020.0,14020.0,14020.0,14020.0,13850.0,14020.0
